// METGen - The Synthesized METAR Generator
// Copyright (C) 2025 FiendishDrWu
//
// This program is free software: you can redistribute it and/or modify
// it under the terms of the GNU Affero General Public License as published
// by the Free Software Foundation, either version 3 of the License, or
// (at your option) any later version.
//
// This program is distributed in the hope that it will be useful,
// but WITHOUT ANY WARRANTY; without even the implied warranty of
// MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
// GNU Affero General Public License for more details.
//
// You should have received a copy of the GNU Affero General Public License
// along with this program.  If not, see <https://www.gnu.org/licenses/>.
//
ICAO,Latitude,Longitude
6AL0,33.627222,-85.429622
6AL3,33.379133,-86.377228
6AL5,32.739458,-86.225186
6AR9,36.415278,-92.694444
6CO5,40.182222,-104.099167
6FL8,29.587556,-82.871250
6GA0,34.132597,-84.199364
6IA6,40.756833,-93.401503
6ID1,47.643242,-116.700544
6IL0,40.790583,-89.665717
6IL6,40.926642,-90.265075
6IL7,39.383022,-89.256256
6KS4,38.905106,-101.782969
6KS6,38.511972,-95.021308
6KS7,37.810600,-97.797344
6MN3,45.072894,-94.069683
6MN7,44.401042,-92.687600
6MS6,32.401461,-89.897083
6MT4,48.038056,-115.091389
6MU5,39.364317,-93.778269
6MY8,47.909981,-91.883131
6NA6,48.619514,-100.980039
6NC1,35.591800,-81.079522
6NC3,35.086389,-78.772222
6ND2,46.258856,-98.387878
6NE3,41.845150,-96.123894
6SD4,43.167197,-103.909750
6TE6,33.642783,-100.347200
6TE9,32.816803,-94.616869
6TX2,29.550481,-99.516225
6WA3,46.608628,-119.290419
6WI0,45.180836,-91.988197
6XA4,29.991817,-95.954517
6XS2,32.346247,-97.198578
70KS,37.581944,-96.945967
70MN,46.991500,-95.048461
70MO,38.646919,-94.118928
70ND,47.933136,-101.148178
70TT,29.614028,-103.552778
71AR,36.282578,-94.473764
71LA,30.421206,-92.234197
72AR,34.300258,-93.482478
72IN,41.178461,-87.318000
72KS,39.027183,-97.959356
72MI,46.286222,-89.278083
72NH,43.553853,-71.232264
72TA,28.452731,-96.299756
72TE,28.879056,-99.992472
72XA,29.486631,-96.041286
72XS,33.693269,-95.308711
73MD,39.175278,-76.242500
73MN,47.830928,-92.061058
73TA,26.158425,-97.388689
73TS,31.005653,-100.257778
73XA,31.748061,-101.565922
74AR,34.537792,-92.187097
74CA,38.467503,-120.803269
74MU,39.039892,-91.130444
74TE,32.061389,-97.794833
74TN,35.139167,-85.212083
75FL,30.102736,-85.479153
75KS,37.094403,-95.162761
75NC,36.221250,-80.033333
75OH,39.939297,-83.902083
75XA,30.535833,-95.083708
75XS,26.490375,-97.959872
76KS,38.090672,-97.202583
76LS,30.956208,-90.546725
76PN,40.711339,-80.321894
77KS,37.647486,-96.841453
77MI,43.198700,-85.593956
77MO,37.090442,-93.769736
77NV,39.846667,-119.686667
77NY,43.337700,-76.726725
77TX,32.686356,-97.839742
77XA,29.826003,-94.511022
77XS,29.291844,-95.359292
78AR,36.485875,-92.863172
78LA,29.735178,-90.700703
78MI,42.040600,-83.303542
78MO,37.456556,-92.404131
78NC,35.543344,-78.750461
78NE,41.165986,-97.031339
78OH,41.257444,-81.969300
78VA,37.750831,-78.128136
78XA,32.739206,-97.917739
79ID,46.048922,-115.869861
79KY,37.871278,-84.610528
79MI,41.997942,-84.476389
79MU,39.330253,-94.557406
79SC,34.185556,-79.020589
79TX,31.901250,-97.854333
79VG,37.665278,-79.812417
79WA,46.166275,-123.361844
79WS,42.697961,-89.786575
79XA,30.235000,-101.663472
7AK6,60.475819,-150.928881
7AR8,34.665083,-91.176650
7AR9,35.956381,-90.812983
7CO0,40.070667,-105.026408
7FA1,24.648799896240234,-81.57980346679688
7FA2,26.878428,-81.140042
7FA3,26.798056,-81.525417
7FL3,30.533178,-81.482233
7FL4,29.903019,-81.685922
7FL6,29.080194,-81.046628
7GA2,30.777478,-83.205833
7GA7,33.535667,-84.179086
7GE7,33.046389,-84.661111
7IA7,43.083344,-92.311514
7IL3,42.276572,-88.563294
7KS4,39.633189,-95.439403
7KS6,39.124131,-96.500297
7KS7,37.412406,-100.091650
7KS9,37.849150,-97.510236
7KY4,36.638975,-85.164283
7LA4,30.380622,-92.146064
7MD1,38.703447,-75.851044
7MN4,46.319403,-93.830811
7MO1,39.473100,-91.709033
7MO7,37.399742,-94.209594
7MS4,32.603708,-90.192789
7NC2,36.253494,-75.788525
7NE5,41.069539,-101.366294
7NE8,40.327922,-100.790922
7NY8,42.963778,-74.125558
7OH7,40.622503,-82.252533
7OK7,36.745328,-101.382528
7OR0,45.358197,-117.634369
7OR4,44.308831,-121.453583
7PA4,41.018056,-78.834167
7PN4,40.396497,-78.453700
7TA7,31.839894,-94.961328
7TN6,36.073389,-87.374653
7TX0,33.828767,-98.572753
7VA5,37.104103,-79.091192
7VA9,38.398333,-79.600278
7XA2,33.148883,-97.374014
7XS0,29.504722,-95.175311
80AL,32.133742,-86.775794
80KS,37.255650,-95.231522
80LA,31.218042,-92.174111
80MO,37.276475,-94.351789
80OH,41.270308,-80.753222
80OK,35.158381,-97.548228
80TN,35.826667,-84.330000
80XA,32.487519,-95.954514
81AR,35.919208,-90.729711
81FL,29.715278,-82.099861
81KS,39.156017,-95.577606
81ME,44.619892,-68.594611
81OH,41.324025,-80.792078
81TE,31.719944,-98.901042
81TN,36.504500,-82.158750
81TS,31.936408,-98.345603
81XA,30.885981,-97.720239
82IS,42.143242,-88.403314
82ME,46.596864,-69.789861
82NE,41.925197,-101.185244
82NR,35.673814,-82.806628
82TE,33.421253,-101.938542
82TS,32.450125,-99.650364
82WN,48.361483,-118.140944
83FL,30.626881,-81.534781
83KS,37.929861,-97.101528
83MS,32.436386,-89.766731
83MY,45.182136,-93.380478
83NH,43.654167,-71.288056
83NR,35.711206,-80.969611
83XA,33.462500,-100.935139
84IL,42.343111,-89.923319
84KS,39.271203,-96.061592
84KY,38.272178,-83.578744
84ME,45.552889,-67.746042
84NE,42.042164,-101.059661
84TA,31.204239,-97.442267
85KS,39.300744,-95.215117
85NK,42.154228,-79.016431
86AK,61.547142,-149.945978
86CL,33.597406,-116.883494
86IS,40.779364,-89.258011
86KS,38.786889,-100.419844
86ME,44.006528,-69.895222
86NE,41.541661,-96.273969
87KS,38.831067,-98.616389
87NR,35.983564,-76.197883
87TN,36.232783,-89.302117
87WS,44.840956,-89.760461
88AZ,33.640908,-111.056917
88IN,38.133139,-87.785764
88MD,38.804069,-75.952958
88MI,44.806536,-84.276197
88MS,34.628469,-90.129139
88NV,40.761839,-119.210739
88OK,34.622533,-97.980692
88PS,40.122661,-76.419256
88TA,31.455958,-104.844386
88WA,48.608161,-123.006250
88WS,42.930986,-89.624894
88XA,33.337444,-96.480222
88XS,31.600453,-99.416033
89CA,35.644375,-120.850208
89ME,44.405808,-69.659675
89MO,38.579406,-94.583850
89ND,47.911078,-101.249461
89NR,35.977392,-80.643050
89NY,44.316717,-75.899672
89TS,31.566872,-95.766672
89VA,38.824692,-78.521803
89XA,31.801808,-97.522983
8CA8,38.067356,-121.207594
8CL1,33.186150,-117.001975
8FA1,30.052942,-82.241769
8FA9,30.057717,-84.293694
8FD3,30.877686,-86.854406
8FL9,30.820225,-87.129672
8GA9,33.273333,-84.411667
8IA8,41.454839,-91.617311
8IL3,39.579775,-88.623525
8KS0,37.813236,-101.464889
8KS1,39.169197,-94.978619
8KS5,37.316156,-95.280233
8KS8,38.918358,-97.009942
8MA4,42.417222,-71.494444
8MI3,42.197267,-85.806186
8MN3,46.595833,-94.220000
8MN4,44.484683,-95.509194
8MO3,39.326128,-93.940536
8MO4,37.396594,-90.468767
8MY9,46.051033,-95.603114
8NC8,36.060144,-78.783339
8NE6,40.129314,-98.943281
8NJ1,40.639825,-74.765442
8NK4,42.943333,-78.138333
8OA6,41.385783,-82.897131
8OA7,39.556461,-81.780967
8OH0,41.880153,-80.793778
8OH5,41.382000,-80.712303
8PA1,40.402472,-76.511628
8TA9,30.643817,-92.058661
8TE1,32.748444,-96.043953
8TN2,35.398889,-86.553889
8TX0,31.428389,-96.134861
8TX6,30.940392,-99.189914
8VA1,37.544436,-78.587078
8VA9,38.692083,-77.551528
8WI1,44.753592,-88.728158
8WV3,38.506042,-80.023361
8WV8,39.333889,-78.104861
8WY6,43.925417,-107.294583
8XS8,33.594761,-102.043417
8XS9,29.957019,-98.790364
90AR,35.730889,-90.794886
90MN,45.677000,-93.539500
90NY,42.919508,-77.242778
90TT,29.682750,-97.252681
90XA,29.437778,-98.113056
91KS,39.242089,-96.033100
91ME,44.894075,-69.115708
91NE,41.369294,-96.022494
91TE,30.723419,-97.862736
91TS,29.367408,-95.340556
91WT,47.899500,-119.896000
92CA,36.120786,-119.888467
92IN,41.425033,-85.847622
92KY,37.838519,-84.009461
92MI,42.589458,-82.575686
92MU,39.409119,-94.606228
93AK,62.184269,-147.375219
93AZ,32.224653,-110.007819
93KS,39.780006,-96.084814
93MO,37.203281,-91.123311
93MS,33.971611,-90.767972
93WA,48.673261,-122.400778
93XA,33.509594,-98.120211
94FA,30.413642,-85.745258
94FL,26.733700,-81.900178
94IL,38.693000,-89.781861
94KS,37.974933,-98.965894
94MD,39.088267,-76.130533
94TN,35.296542,-87.111969
94TS,33.210075,-95.532725
94TT,31.371578,-101.821814
95FA,30.401117,-82.956486
95IL,37.486161,-88.400042
95KS,39.026161,-96.015042
95MI,44.087025,-85.730742
95MO,36.555644,-93.743956
95NE,42.669769,-98.224111
95TA,29.634950,-99.482269
95TX,28.192494,-100.072283
95WI,42.936111,-89.129722
95XS,29.572889,-95.050561
96AK,60.287150,-151.347572
96AL,30.827683,-87.889178
96KS,39.368514,-97.788056
96NE,41.400678,-99.097278
96TS,32.633372,-95.647578
97CA,38.799250,-121.830694
97FL,28.961928,-81.891472
97KS,37.675722,-96.885486
97MT,48.073939,-114.677844
98LS,30.434578,-92.721583
98SC,33.227836,-81.176936
98TS,31.559303,-98.422467
98XA,31.628925,-97.163186
99CL,34.625431,-117.598306
99KY,37.991944,-84.254028
99MI,41.977772,-83.282072
9AK0,62.529439,-143.253408
9AK5,61.116481,-149.818769
9AK7,61.590181,-149.815431
9AK9,60.552978,-150.640833
9AL6,31.236108,-85.141706
9AR1,34.933472,-93.517222
9AR9,35.826975,-90.907992
9CA7,36.771861,-119.445161
9CO3,38.675000,-108.988333
9FA5,29.190925,-82.032639
9IS0,40.543097,-91.330706
9IS2,40.482167,-88.267556
9KS4,39.636261,-98.360328
9KY9,37.745931,-82.779050
9MI4,42.890728,-83.932208
9MT0,45.402919,-107.774211
9MY7,45.596400,-94.542539
9ND2,47.358333,-97.795033
9NE6,41.739253,-101.804919
9NM9,32.989547,-106.969469
9NR0,36.218056,-79.177222
9OA5,39.961703,-82.540658
9PAP,-22.341667,-40.195000
9PAY,-22.436944,-40.425833
9PBV,-22.466889,-40.030056
9PCC,-22.156389,-40.146667
9PCH,-22.431278,-40.481750
9PCP,-22.231944,-40.416389
9PCR,-22.243056,-40.444167
9PFC,-22.495278,-40.097222
9PFD,-21.883333,-39.851389
9PFR,-22.370511,-40.026722
9PPD,-22.552222,-40.258333
9PPF,-22.435278,-40.069444
9PPQ,-22.559167,-40.122222
9PPR,-22.253611,-40.331111
9PPZ,-22.663889,-40.240278
9PQU,-22.547222,-40.067222
9PRT,-22.084722,-39.829167
9PRZ,-22.426667,-40.020833
9PSD,-22.700000,-40.678333
9PVE,-22.158889,-40.280000
9PVL,-22.187778,-40.316111
9PVM,-22.173611,-40.292778
9TE2,30.568367,-100.444192
9TS3,28.085572,-99.620825
9VA6,37.581397,-77.918769
9WN2,45.966611,-92.146022
9WN6,43.619433,-87.779597
9XA4,32.355753,-97.039822
9XS4,33.734328,-96.627708
9XS9,30.275742,-96.441386
AA02,61.572483,-149.923556
AA05,57.558531,-156.787683
AA10,61.532892,-149.698761
AA11,61.550903,-149.675975
AA22,64.128147,-145.808428
AGAF,-9.19138888889,160.948611111
AGAR,-9.860556,161.980000
AGAT,-8.873333,161.011500
AGBA,-7.91278,156.706
AGBT,-8.56202777778,158.119305556
AGEV,-7.57583,156.597
AGGA,-8.705483,160.681725
AGGB,-11.295000,159.796667
AGGC,-6.712033,156.396194
AGGE,-6.990833,155.885833
AGGF,-8.108656,159.576717
AGGH,-9.429747,160.048161
AGGI,-9.7475004196167,159.83900451660156
AGGJ,-9.86833,160.411
AGGK,-10.441667,161.896667
AGGL,-10.719531,165.798575
AGGM,-8.327236,157.261725
AGGN,-8.098542,156.864033
AGGO,-7.415278,155.566667
AGGP,-9.643611,161.428222
AGGQ,-5.515,159.528
AGGR,-11.543333,160.061667
AGGS,-8.579022,157.879269
AGGT,-10.848347,162.454556
AGGU,-9.864250,160.822567
AGGV,-7.583333,158.733333
AGGY,-9.093333,159.218333
AGJO,-11.4179,-58.7082
AGKG,-7.331667,157.586667
AGKU,-8.0262,156.948
AGKW,-8.36051,160.775
AGLM,-10.296833,166.327367
AGNA,-10.6758,162.205
AGOB,-8.321333,160.795833
AGOK,-8.73917,158.203
AGRC,-8.12639045715332,157.14300537109375
AGRM,-8.168060302734375,157.64300537109375
AGTI,-9.108,160.149
AK06,63.640381,-148.791994
AK19,62.172756,-150.063964
AK20,70.420622,-150.886667
AK33,55.802222,-160.897222
AK43,61.579661,-149.540225
AK48,61.531286,-150.003706
AK51,58.646975,-156.580000
AK53,61.257089,-153.797883
AK59,61.790700,-148.352692
AK64,61.948422,-151.524186
AK71,70.911003,-153.236778
AK75,65.907658,-161.926306
AK92,61.637428,-149.028656
AK96,57.516411,-157.385953
AL04,34.479583,-86.771111
AL05,32.221336,-85.471783
AL09,34.540858,-85.592292
AL44,32.968181,-87.640564
AL47,30.594950,-87.820919
AL61,34.828100,-87.215825
AL77,31.740556,-86.007306
AL84,30.540567,-87.568917
AN03,61.991944,-151.360972
AN04,61.704283,-149.218950
AN05,65.049319,-147.675156
AN37,35.782261,-90.651956
ANYN,-0.544700,166.917133
AR05,35.215919,-93.304900
AR09,36.413889,-94.438889
AR43,35.100086,-92.783500
AR89,35.400083,-93.066006
ATNR,-6.294,142.234
AYAA,-4.10111,141.67
AYAE,-6.23417,144.665
AYAF,-9.14222,148.391
AYAG,-9.93083,149.386
AYAI,-3.14361,142.347
AYAK,-7.34278,141.268
AYAM,-3.586,141.214
AYAN,-7.13722,145.745
AYAO,-5.1457,144.731
AYAQ,-5.38167,143.925
AYAT,-4.21567,142.823
AYAW,-8.00611,142.748
AYAX,-7.3508,146.194
AYAY,-6.33806,145.904
AYBA,-7.49686002731,144.819900513
AYBC,-5.86361,146.492
AYBD,-9.10777777778,147.666722222
AYBF,-7.8485,143.243
AYBG,-6.34722,146.942
AYBH,-8.85806,141.259
AYBI,-3.02167,141.165
AYBK,-5.420778,154.675500
AYBL,-5.33056,151.008
AYBM,-8.05000019073,142.932998657
AYBO,-6.37317,144.637
AYBP,-7.74361,147.021
AYBQ,-5.52639,141.745
AYBR,-7.6693,146.759
AYBU,-7.221183,146.651250
AYBZ,-9.6425,149.304
AYCB,-4.80662,144.715
AYCG,-5.45896,148.432
AYCH,-6.024167,144.970000
AYCS,-10.5628,150.691
AYDB,-6.30861,141.906
AYDE,-6.14472,147.107
AYDI,-5.74222,145.227
AYDK,-4.6204,143.452
AYDL,-8.5336,142.505
AYDN,-6.1546,146.677
AYDO,-10.7009,150.722
AYDR,-9.46185,147.921
AYDU,-9.086611,143.208194
AYEA,-8.27161,147.072
AYEB,-9.447,148.763
AYED,-3.88399,141.792
AYEE,-1.65395,149.976
AYEF,-9.15380555556,147.659805556
AYEH,-8.71411,141.644
AYEL,-5.0412,141.678
AYEN,-6.9179,146.105
AYEO,-9.1234,148.042
AYER,-8.2538,146.975
AYET,-7.23726,141.106
AYEV,-6.60646,143.9
AYEW,-6.28464,147.581
AYFA,-8.54928,147.086
AYFE,-5.208,141.699
AYFI,-6.62175,147.854
AYFR,-4.61047,141.96
AYFU,-6.3933,142.441
AYGA,-6.084139,145.391797
AYGB,-6.877850,143.721883
AYGC,-9.2263,148.495
AYGF,-8.1286,146.872
AYGG,-7.98071,147.213
AYGI,-7.87563,147.141
AYGJ,-9.22592,152.944
AYGL,-5.52772,151.573
AYGN,-10.310833,150.334444
AYGP,-6.0532,145.959
AYGR,-8.808889,148.306389
AYGS,-6.1028,141.739
AYGT,-6.27111,150.331
AYGU,-3.5605,142.217
AYGV,-3.90224,141.171
AYGX,-9.0021,148.236
AYHB,-6.32,142.489
AYHE,-7.4223,146.428
AYHF,-3.69838,143.058
AYHH,-16.2457,142.177
AYHK,-5.466667,150.408611
AYHO,-6.9406,143.059
AYHU,-7.39299,146.003
AYIA,-4.49972,154.226
AYID,-6.22663,147.244
AYII,-6.7524,146.107
AYIM,-5.671,141.03
AYIO,-3.328,141.157
AYIQ,-6.306122,155.728006
AYIW,-8.2836,142.87
AYIX,-4.68952,149.44
AYIY,-4.90306,141.621
AYJO,-8.5289,147.46
AYJS,-4.74708,145.007
AYKA,-8.506133,151.081350
AYKB,-6.15547,147.191
AYKC,-6.19217,149.548
AYKD,-7.64925,145.957
AYKG,-5.3883,142.498
AYKH,-8.15069,146.834
AYKI,-6.124722,141.285000
AYKJ,-5.2903,144.707
AYKK,-7.424650,144.250067
AYKM,-7.963806,145.771861
AYKO,-8.88468,147.731
AYKQ,-9.13591666667,147.669444444
AYKR,-4.557,145.94
AYKT,-7.50025,146.033833333
AYKU,-7.13508,143.276
AYKV,-2.584228,150.812881
AYKW,-7.97701,142.824
AYKY,-3.043817,152.629283
AYLB,-5.7204,148.057
AYLG,-5.83278,145.097
AYLI,-9.00653,142.698
AYLL,-5.53194,149.734
AYLN,-7.22314,146.227
AYLO,-6.3344,146.646
AYLP,-6.3917,146.343
AYLS,-8.2799,146.277
AYLT,-6.38461,147.369
AYLU,-3.47684,142.041
AYLX,-5.3604,147.018
AYMA,-9.1908,147.622
AYMB,-7.74,147.59
AYMC,-7.21167,146.019
AYMD,-5.208333,145.787667
AYMH,-5.828333,144.300833
AYMI,-6.47167,147.441
AYMJ,-6.53222,147.651
AYML,-6.28086,142.421
AYMN,-6.146078,143.657261
AYMO,-2.063889,147.423889
AYMP,-8.07139,146.155
AYMQ,-8.70917,142.65
AYMR,-6.361878,143.230708
AYMS,-10.688150,152.839283
AYMV,-4.02343,153.657
AYMW,-6.9736,145.885
AYMZ,-2.81139,151.991
AYNA,-5.837,146.453
AYNB,-7.53889,145.905
AYNC,-9.14355555556,147.68425
AYND,-1.46056,143.065
AYNE,-6.56778,144.703
AYNI,-3.4075,154.738
AYNJ,-9.47375,148.329
AYNM,-6.3819,146.986
AYNN,-5.84061,143.507
AYNO,-6.32183,145.071
AYNS,-5.7243,147.867
AYNU,-3.67665,142.484
AYNX,-3.6695,152.438
AYNY,-6.2412,145.242
AYNZ,-6.569222,146.728056
AYOB,-7.59062,141.324
AYOE,-6.2239,147.215
AYOF,-5.55667,141.033
AYOG,-6.46675,147.364
AYOJ,-5.2261,142.226
AYOK,-7.3984,145.883
AYOL,-5.73117,144.846
AYOM,-7.82778,147.081
AYOO,-6.0682,142.86
AYOP,-8.45072,147.209
AYOQ,-7.2714,143.595
AYOV,-5.38972,141.515
AYOW,-5.6952,142.744
AYPB,-5.3725,142.976
AYPC,-7.0226,141.561
AYPD,-6.44514,147.516
AYPE,-4.67667,142.54
AYPG,-6.386,144.108
AYPJ,-6.49917,143.51
AYPO,-7.979,143.169
AYPQ,-9.7469,149.477
AYPY,-9.440278,147.218611
AYQA,-4.59667,143.523
AYQL,-4.7748,141.013
AYQO,-8.3038,147.166
AYQQ,-8.67436,147.262
AYQS,-6.0908,147.596
AYRA,-8.06511,147.332
AYRE,-9.97111,149.832
AYRG,-5.89722,141.272
AYRI,-6.4921,144.823
AYRK,-8.817,146.524
AYRM,-5.13,143.483
AYRO,-7.83467,146.533
AYSA,-6.10444,142.278
AYSD,-5.62714,146.463
AYSE,-2.66222222222,151.997777778
AYSF,-9.59306,148.636
AYSG,-9.07356,148.389
AYSH,-5.5765,155.049
AYSJ,-5.27861,144.545
AYSK,-5.12583,144.324
AYSL,-9.96453,151.162
AYSO,-5.315,141.752
AYSP,-6.07528,146.811
AYSS,-7.6217,142.868
AYSU,-8.0466,141.722
AYSV,-5.9701,148.854
AYSW,-6.13956,147.279
AYSX,-6.345,147.591
AYTA,-5.844722,142.946944
AYTB,-5.279172,141.227472
AYTE,-5.12608,141.642
AYTF,-9.1586,148.069
AYTG,-11.3311,153.203
AYTH,-5.1173,141.419
AYTI,-8.35667,146.989
AYTK,-4.340833,152.379167
AYTN,-5.24367,142.165
AYTO,-3.60056,141.052
AYTP,-5.9553,146.559
AYTR,-6.46667,145.532
AYTS,-7.0695,146.127
AYTT,-5.614,141.042
AYTU,-9.076733,149.317150
AYTV,-4.19663,143.519
AYTW,-7.4463,146.107
AYTY,-8.16972,146.194
AYTZ,-7.6808,146.55
AYUC,-7.0214,145.966
AYUE,-9.5162,148.559
AYUI,-6.72917,155.683
AYUM,-5.73111,148.445
AYUP,-5.2808,141.541
AYUR,-8.5411,142.65
AYUY,-5.37236,141.624
AYUZ,-6.0178,150.956
AYVL,-5.2726,150.009
AYVM,-4.0165,143.133
AYVN,-2.693056,141.303889
AYVO,-6.6552,155.433
AYVW,-1.73611,142.837
AYWB,-6.98944,145.075
AYWC,-6.1325,146.468
AYWD,-5.633333,143.891111
AYWF,-6.9523,142.656
AYWG,-9.3375,149.156
AYWH,-4.8961,145.321
AYWJ,-9.3376,150.509
AYWK,-3.584139,143.668783
AYWO,-6.79686,145.892
AYWQ,-5.8603,155.222
AYWS,-5.96171,147.198
AYWT,-8.54583,147.253
AYWU,-7.34556,146.719
AYXE,-7.548,146.188
AYXI,-7.75,146.927
AYXM,-6.063375,142.876806
AYXO,-4.98083,152.01
AYXP,-8.78822,142.882
AYXW,-8.6184,141.138
AYYE,-6.09,147.012
AYYK,-5.10972,143.918
AYYL,-4.0949,143.384
AYYM,-1.39444,144.171
AYYO,-9.63292,148.048
AYYP,-4.62806,141.094
AYYR,-6.6015,146.181
AYZA,-6.95222,146.616
AYZI,-4.52989,153.054
AYZN,-2.99944,142.044
AYZS,-2.91556,141.297
AZ09,35.027844,-112.674458
AZ19,32.084983,-109.701147
AZ49,35.788867,-114.132097
AZ57,34.931619,-112.512597
AZ60,32.723433,-113.938306
AZ66,33.340547,-109.494467
AZ71,34.870758,-113.586644
AZ72,34.241056,-112.362778
AZ82,34.399250,-110.529639
AZ90,33.349903,-112.123408
BGAA,68.721847,-52.784747
BGAG,72.8870298223,-55.5962866545
BGAM,65.612296,-37.618335
BGAP,60.46445,-45.56917
BGAQ,60.148357,-44.286916
BGAS,60.597376,-45.382445
BGAT,67.9406628551,-53.6218696833
BGBW,61.160719,-45.425675
BGCH,68.822815547,-51.1734473705
BGCO,70.743083,-22.650556
BGET,60.6197196536,-45.9140619636
BGFD,60.004694,-44.656935
BGFH,61.9921989441,-49.6624984741
BGGH,64.190922,-51.678064
BGGN,69.251181993,-53.5148763657
BGIA,70.4981453548,-51.3030838966
BGIK,68.14088100629999,-53.4414589405
BGIL,69.0809150007,-51.1143153906
BGIN,73.1998953377,-56.0108166933
BGIS,65.5477923903,-38.9765524864
BGIT,68.6342530984,-51.8322622776
BGJH,60.7156841553,-46.0299186409
BGJN,69.243217,-51.057111
BGKA,68.3126574861,-53.4602075815
BGKK,65.573611,-37.123611
BGKL,72.1527425265,-55.5309855938
BGKM,65.8639347361,-36.9979190826
BGKQ,74.5780498288,-57.2268283367
BGKS,72.38109155069999,-55.53658604619999
BGKT,68.85792599759999,-53.1232953072
BGLL,71.2419440428,-53.5628771782
BGMQ,65.412464,-52.939419
BGMV,72.233333,-23.916667
BGNK,68.236381,-52.852148
BGNN,60.1418839759,-45.232976675
BGNO,81.609000,-16.677167
BGNQ,71.5387687528,-53.2050383091
BGNS,60.9172827256,-46.059923172
BGNT,70.7893846882,-53.6629450321
BGNU,74.1098528514,-57.0650374889
BGPT,62.014736,-49.670936
BGQE,69.9958611087,-51.3009166718
BGQQ,77.488650,-69.388731
BGQT,60.7809592284,-47.1562492847
BGSC,70.4882288244,-21.9716799259
BGSF,67.016969,-50.689325
BGSG,65.9059197626,-36.3782536983
BGSI,77.7865173475,-70.6386566162
BGSQ,70.011448,-51.932142
BGSS,66.951289,-53.729319
BGST,70.8111719824,-51.6312897205
BGSV,76.01861346460001,-65.1176834106
BGTA,73.37305450439999,-56.0602798462
BGTL,76.531206,-68.703164
BGTN,65.8920273392,-37.7834093571
BGTQ,60.1943053097,-44.8134469986
BGUK,72.790189,-56.130586
BGUM,70.6804279261,-52.1116304398
BGUQ,70.734231,-52.696203
BGUT,71.0494384946,-51.8900156021
BIAR,65.656667,-18.071944
BIBA,63.556111,-20.137500
BIBD,65.641389,-23.546111
BIBF,65.5164,-13.805
BIBK,66.0219,-14.8244
BIBL,65.645000,-20.287500
BIBR,65.075278,-21.800278
BIBV,64.79,-14.0228
BIDV,64.644167,-14.282778
BIEG,65.283333,-14.401389
BIFF,64.9317,-14.0606
BIFL,64.142778,-20.326111
BIFM,63.874722,-16.641111
BIGF,64.99140167236328,-23.22470092773437
BIGJ,65.995278,-21.326944
BIGR,66.546111,-18.017222
BIGS,65.632500,-16.148333
BIHE,65.191111,-16.205000
BIHI,64.886111,-19.492500
BIHK,65.704722,-21.696389
BIHL,63.835833,-20.377500
BIHN,64.295556,-15.227222
BIHU,65.952500,-17.425833
BIHZ,64.699722,-20.883611
BIIS,66.058056,-23.135278
BIKA,64.778889,-22.256944
BIKE,64.705000,-19.410556
BIKF,63.985000,-22.605556
BIKL,63.792778,-18.003889
BIKP,66.310833,-16.466667
BIKR,65.731667,-19.572778
BIMM,65.483333,-18.166667
BIND,64.720556,-18.066667
BINF,65.131667,-13.747500
BIOF,66.0833,-18.6667
BIPA,65.555801,-23.965
BIRE,65.451667,-22.209722
BIRF,64.911389,-23.823056
BIRG,66.406389,-15.918333
BIRK,64.130000,-21.940556
BIRL,65.655278,-16.918056
BIRS,65.914167,-22.421389
BISA,64.842222,-16.036389
BISF,63.929167,-21.037778
BISI,66.138333,-18.906944
BISK,63.517222,-19.489167
BISL,64.000000,-16.940833
BISR,64.634444,-21.487500
BIST,65.058611,-22.765556
BISV,64.115833,-18.783333
BITE,65.870278,-23.559722
BITM,63.690000,-19.563056
BITN,66.218333,-15.334722
BIVI,63.421667,-18.888333
BIVM,63.425000,-20.279167
BIVO,65.720556,-14.850556
BKPR,42.572778,21.035833
C01A,62.940756,-152.269611
C0AK,61.961478,-162.942356
C1KC,64.424447,-156.843339
C20K,65.354719,-149.761378
C2AK,61.359131,-155.440386
C2AN,64.254506,-149.192078
C2K5,63.378986,-153.284217
C2Z2,65.175911,-150.220539
C3AK,59.164333,-138.488806
C3T4,63.124694,-142.518556
C3Z1,64.831667,-166.131500
C4A2,60.867889,-162.274278
C4AK,65.467269,-148.653747
C4K0,59.796944,-154.129972
C4K5,57.942156,-152.464994
C4Z9,59.452161,-151.522381
C51Z,65.148167,-149.368583
C5A8,59.282556,-158.617867
C5BK,63.535147,-145.860886
C5CD,68.065439,-149.579739
C5HO,60.907253,-149.622811
C5KS,60.350522,-151.262856
C5NK,58.734664,-157.025211
C5QC,65.405933,-164.655725
C5Z5,63.540986,-150.995078
C6AK,62.084142,-152.717525
C6R7,57.218306,-153.269833
C76Z,58.927606,-157.047153
C94Z,64.511422,-165.390231
C95Z,64.759222,-147.387639
C9A8,57.523425,-157.395994
C9Z8,59.127083,-156.859889
C9Z9,60.411886,-149.369342
CA03,37.349942,-120.294072
CA11,39.997214,-120.216858
CA13,61.341339,-148.998881
CA20,38.430467,-121.014942
CA35,38.016867,-122.520808
CA51,38.704633,-123.432508
CA57,59.199133,-138.445878
CA61,60.351108,-162.654611
